 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Circ.,Skew,AR,Round,Solidity
4717,g77_skel.tif:1738-1307,247.554,255,0,255,255,255,1314.510,715.717,1314.510,715.717,79.912,0.487,NaN,1.478,0.676,0.731
4718,g77_skel.tif:1739-1301,167.136,255,0,255,255,255,1452.286,714.202,1452.286,714.202,53.219,0.742,NaN,1.685,0.593,0.893
4719,g77_skel.tif:1740-1314,733.059,255,0,255,255,255,815.483,719.673,815.483,719.673,109.891,0.763,NaN,1.214,0.824,0.928
4720,g77_skel.tif:1741-1300,199.843,255,0,255,255,255,1008.555,711.320,1008.555,711.320,55.090,0.827,NaN,1.109,0.902,0.919
4721,g77_skel.tif:1742-1304,300.665,255,0,255,255,255,1145.873,712.273,1145.873,712.273,71.280,0.744,NaN,1.108,0.903,0.906
4722,g77_skel.tif:1743-1309,476.803,255,0,255,255,255,496.097,715.055,496.097,715.055,86.673,0.798,NaN,1.123,0.891,0.945
4723,g77_skel.tif:1744-1300,130.228,255,0,255,255,255,911.088,711.807,911.088,711.807,53.916,0.563,NaN,1.454,0.688,0.797
4724,g77_skel.tif:1745-1312,422.192,255,0,255,255,255,791.839,718.418,791.839,718.418,82.933,0.771,NaN,1.391,0.719,0.937
4725,g77_skel.tif:1746-1313,499.608,255,0,255,255,255,1105.367,720.715,1105.367,720.715,91.587,0.748,NaN,1.939,0.516,0.953
4726,g77_skel.tif:1747-1303,199.543,255,0,255,255,255,1371.523,714.598,1371.523,714.598,58.486,0.733,NaN,1.377,0.726,0.896
4727,g77_skel.tif:1748-1308,336.673,255,0,255,255,255,2121.635,715.597,2121.635,715.597,82.181,0.626,NaN,1.961,0.510,0.858
4728,g77_skel.tif:1749-1308,328.271,255,0,255,255,255,2097.711,716.038,2097.711,716.038,68.369,0.883,NaN,1.204,0.831,0.959
4729,g77_skel.tif:1750-1310,342.674,255,0,255,255,255,605.887,717.099,605.887,717.099,75.396,0.758,NaN,1.192,0.839,0.930
4730,g77_skel.tif:1751-1310,306.666,255,0,255,255,255,1082.814,718.010,1082.814,718.010,74.356,0.697,NaN,1.106,0.904,0.881
4731,g77_skel.tif:1752-1302,152.133,255,0,255,255,255,1357.366,713.729,1357.366,713.729,48.626,0.809,NaN,1.121,0.892,0.935
4732,g77_skel.tif:1753-1311,364.279,255,0,255,255,255,400.437,716.307,400.437,716.307,77.234,0.767,NaN,1.296,0.772,0.930
4733,g77_skel.tif:1754-1290,0.300,255,0,255,255,255,933.147,706.913,933.147,706.913,1.549,1.000,NaN,1.000,1.000,1.000
4734,g77_skel.tif:1755-1301,88.219,255,0,255,255,255,973.019,712.111,973.019,712.111,36.575,0.829,NaN,1.157,0.864,0.929
4735,g77_skel.tif:1756-1310,318.369,255,0,255,255,255,959.445,717.562,959.445,717.562,74.113,0.728,NaN,1.294,0.773,0.882
4736,g77_skel.tif:1757-1310,385.584,255,0,255,255,255,1540.548,717.836,1540.548,717.836,83.973,0.687,NaN,1.838,0.544,0.877
4737,g77_skel.tif:1758-1316,443.796,255,0,255,255,255,885.332,721.150,885.332,721.150,95.029,0.618,NaN,1.356,0.738,0.801
4738,g77_skel.tif:1759-1331,1468.218,255,0,255,255,255,728.402,727.719,728.402,727.719,160.465,0.717,NaN,1.259,0.794,0.900
4739,g77_skel.tif:1760-1311,357.377,255,0,255,255,255,1435.575,718.740,1435.575,718.740,78.683,0.725,NaN,1.365,0.733,0.891
4740,g77_skel.tif:1761-1308,226.849,255,0,255,255,255,1481.277,717.777,1481.277,717.777,64.872,0.677,NaN,1.817,0.550,0.910
4741,g77_skel.tif:1762-1324,753.463,255,0,255,255,255,689.358,725.778,689.358,725.778,124.211,0.614,NaN,1.623,0.616,0.856
4742,g77_skel.tif:1763-1307,203.744,255,0,255,255,255,1390.318,716.615,1390.318,716.615,70.748,0.512,NaN,1.991,0.502,0.863
4743,g77_skel.tif:1764-1335,1042.426,255,0,255,255,255,1929.927,730.624,1929.927,730.624,163.188,0.492,NaN,1.644,0.608,0.888
4744,g77_skel.tif:1765-1320,488.206,255,0,255,255,255,2026.991,721.696,2026.991,721.696,90.913,0.742,NaN,1.479,0.676,0.932
4745,g77_skel.tif:1766-1312,192.942,255,0,255,255,255,1340.759,718.206,1340.759,718.206,63.533,0.601,NaN,1.681,0.595,0.818
4746,g77_skel.tif:1767-1312,213.346,255,0,255,255,255,235.425,718.988,235.425,718.988,59.096,0.768,NaN,1.730,0.578,0.931
4747,g77_skel.tif:1768-1305,71.115,255,0,255,255,255,931.718,715.395,931.718,715.395,32.060,0.869,NaN,1.544,0.648,0.958
4748,g77_skel.tif:1769-1315,284.162,255,0,255,255,255,1034.410,719.561,1034.410,719.561,64.895,0.848,NaN,1.210,0.826,0.938
4749,g77_skel.tif:1770-1311,237.652,255,0,255,255,255,1748.371,717.352,1748.371,717.352,63.776,0.734,NaN,1.759,0.569,0.932
4750,g77_skel.tif:1771-1308,74.416,255,0,255,255,255,1131.391,717.371,1131.391,717.371,34.517,0.785,NaN,1.568,0.638,0.912
4751,g77_skel.tif:1772-1312,144.931,255,0,255,255,255,1270.082,718.594,1270.082,718.594,49.236,0.751,NaN,1.801,0.555,0.890
4752,g77_skel.tif:1773-1320,314.168,255,0,255,255,255,1962.836,722.567,1962.836,722.567,72.907,0.743,NaN,1.857,0.539,0.920
4753,g77_skel.tif:1774-1335,1007.918,255,0,255,255,255,1509.176,730.405,1509.176,730.405,124.454,0.818,NaN,1.117,0.895,0.952
4754,g77_skel.tif:1775-1314,72.916,255,0,255,255,255,998.021,719.696,998.021,719.696,38.578,0.616,NaN,1.347,0.742,0.789
4755,g77_skel.tif:1776-1350,1940.521,255,0,255,255,255,1852.700,737.865,1852.700,737.865,184.668,0.715,NaN,1.312,0.762,0.926
4756,g77_skel.tif:1777-1310,68.715,255,0,255,255,255,1017.758,718.808,1017.758,718.808,36.309,0.655,NaN,1.907,0.524,0.907
4757,g77_skel.tif:1778-1311,73.516,255,0,255,255,255,2006.403,718.687,2006.403,718.687,33.664,0.815,NaN,1.288,0.776,0.925
4758,g77_skel.tif:1779-1320,307.567,255,0,255,255,255,982.110,723.972,982.110,723.972,71.523,0.756,NaN,1.292,0.774,0.904
4759,g77_skel.tif:1780-1329,595.929,255,0,255,255,255,766.646,727.821,766.646,727.821,98.591,0.770,NaN,1.402,0.713,0.951
4760,g77_skel.tif:1781-1334,562.022,255,0,255,255,255,910.140,730.766,910.140,730.766,101.337,0.688,NaN,1.572,0.636,0.909
4761,g77_skel.tif:1782-1331,427.593,255,0,255,255,255,1153.059,730.256,1153.059,730.256,83.918,0.763,NaN,1.313,0.761,0.928
4762,g77_skel.tif:1783-1322,162.335,255,0,255,255,255,1467.096,723.153,1467.096,723.153,50.895,0.788,NaN,1.249,0.800,0.899
4763,g77_skel.tif:1784-1344,651.441,255,0,255,255,255,482.025,734.989,482.025,734.989,110.280,0.673,NaN,1.335,0.749,0.884
4764,g77_skel.tif:1785-1315,65.414,255,0,255,255,255,1287.506,719.233,1287.506,719.233,36.896,0.604,NaN,1.886,0.530,0.783
4765,g77_skel.tif:1786-1319,163.235,255,0,255,255,255,1683.424,722.574,1683.424,722.574,54.425,0.693,NaN,1.667,0.600,0.910
4766,g77_skel.tif:1787-1347,821.278,255,0,255,255,255,418.321,737.818,418.321,737.818,129.092,0.619,NaN,1.765,0.567,0.888
4767,g77_skel.tif:1788-1333,394.285,255,0,255,255,255,386.659,730.685,386.659,730.685,80.177,0.771,NaN,1.222,0.818,0.944
4768,g77_skel.tif:1789-1380,3784.720,255,0,255,255,255,582.152,755.007,582.152,755.007,241.693,0.814,NaN,1.269,0.788,0.953
4769,g77_skel.tif:1790-1324,165.636,255,0,255,255,255,932.437,725.853,932.437,725.853,54.104,0.711,NaN,1.221,0.819,0.860
4770,g77_skel.tif:1791-1325,125.727,255,0,255,255,255,946.459,726.088,946.459,726.088,45.418,0.766,NaN,1.379,0.725,0.900
4771,g77_skel.tif:1792-1329,227.749,255,0,255,255,255,1195.460,728.280,1195.460,728.280,58.862,0.826,NaN,1.397,0.716,0.974
4772,g77_skel.tif:1793-1367,1794.389,255,0,255,255,255,1990.951,750.823,1990.951,750.823,207.166,0.525,NaN,1.650,0.606,0.840
4773,g77_skel.tif:1794-1336,508.910,255,0,255,255,255,1176.084,731.036,1176.084,731.036,88.919,0.809,NaN,1.049,0.953,0.955
4774,g77_skel.tif:1795-1326,189.641,255,0,255,255,255,1211.002,726.576,1211.002,726.576,52.234,0.873,NaN,1.051,0.951,0.957
4775,g77_skel.tif:1796-1326,92.120,255,0,255,255,255,1275.027,726.770,1275.027,726.770,43.868,0.602,NaN,2.081,0.481,0.804
4776,g77_skel.tif:1797-1332,224.749,255,0,255,255,255,1238.724,729.579,1238.724,729.579,58.376,0.829,NaN,1.142,0.876,0.924
4777,g77_skel.tif:1798-1339,368.480,255,0,255,255,255,1259.187,734.539,1259.187,734.539,80.608,0.713,NaN,1.510,0.662,0.893
4778,g77_skel.tif:1799-1336,227.749,255,0,255,255,255,1293.847,731.141,1293.847,731.141,65.857,0.660,NaN,1.626,0.615,0.858
4779,g77_skel.tif:1800-1385,3400.637,255,0,255,255,255,1375.278,753.290,1375.278,753.290,282.196,0.537,NaN,1.250,0.800,0.831
4780,g77_skel.tif:1801-1332,281.761,255,0,255,255,255,1130.317,729.768,1130.317,729.768,69.763,0.728,NaN,1.266,0.790,0.886
4781,g77_skel.tif:1802-1372,2684.082,255,0,255,255,255,1763.752,751.736,1763.752,751.736,203.990,0.811,NaN,1.157,0.865,0.936
4782,g77_skel.tif:1803-1339,490.606,255,0,255,255,255,2118.135,732.163,2118.135,732.163,92.971,0.713,NaN,1.709,0.585,0.919
4783,g77_skel.tif:1804-1377,2350.109,255,0,255,255,255,349.988,755.815,349.988,755.815,238.584,0.519,NaN,1.493,0.670,0.824
4784,g77_skel.tif:1805-1330,128.728,255,0,255,255,255,1049.524,729.022,1049.524,729.022,44.909,0.802,NaN,1.206,0.829,0.909
4785,g77_skel.tif:1806-1333,310.267,255,0,255,255,255,1632.733,730.987,1632.733,730.987,71.578,0.761,NaN,1.408,0.710,0.926
4786,g77_skel.tif:1807-1351,562.922,255,0,255,255,255,1957.273,740.914,1957.273,740.914,105.664,0.634,NaN,1.966,0.509,0.871
4787,g77_skel.tif:1808-1349,882.491,255,0,255,255,255,1021.965,739.532,1021.965,739.532,133.475,0.622,NaN,1.668,0.599,0.888
4788,g77_skel.tif:1809-1343,430.893,255,0,255,255,255,1310.789,734.182,1310.789,734.182,88.057,0.698,NaN,1.224,0.817,0.917
4789,g77_skel.tif:1810-1347,658.643,255,0,255,255,255,2050.236,738.572,2050.236,738.572,109.936,0.685,NaN,1.774,0.564,0.888
4790,g77_skel.tif:1811-1338,336.673,255,0,255,255,255,1070.582,733.508,1070.582,733.508,72.752,0.799,NaN,1.314,0.761,0.922
4791,g77_skel.tif:1812-1341,491.507,255,0,255,255,255,1563.365,735.556,1563.365,735.556,87.526,0.806,NaN,1.540,0.649,0.949
4792,g77_skel.tif:1813-1356,1004.918,255,0,255,255,255,856.158,742.141,856.158,742.141,141.254,0.633,NaN,1.179,0.848,0.912
4793,g77_skel.tif:1814-1341,321.070,255,0,255,255,255,1452.751,734.210,1452.751,734.210,72.376,0.770,NaN,1.106,0.904,0.909
4794,g77_skel.tif:1815-1349,571.024,255,0,255,255,255,2015.527,739.123,2015.527,739.123,98.316,0.742,NaN,1.838,0.544,0.936
4795,g77_skel.tif:1816-1333,85.819,255,0,255,255,255,999.804,729.764,999.804,729.764,34.063,0.929,NaN,1.165,0.858,0.952
4796,g77_skel.tif:1817-1337,175.238,255,0,255,255,255,1616.219,732.307,1616.219,732.307,53.440,0.771,NaN,1.305,0.766,0.937
4797,g77_skel.tif:1818-1336,203.444,255,0,255,255,255,1536.142,732.107,1536.142,732.107,59.958,0.711,NaN,1.806,0.554,0.935
4798,g77_skel.tif:1819-1347,562.622,255,0,255,255,255,1594.085,739.297,1594.085,739.297,96.611,0.757,NaN,1.670,0.599,0.931
4799,g77_skel.tif:1820-1350,383.783,255,0,255,255,255,2079.387,739.471,2079.387,739.471,80.952,0.736,NaN,1.581,0.633,0.896
4800,g77_skel.tif:1821-1365,853.385,255,0,255,255,255,499.230,748.824,499.230,748.824,147.043,0.496,NaN,2.376,0.421,0.874
4801,g77_skel.tif:1822-1351,542.218,255,0,255,255,255,1094.139,740.944,1094.139,740.944,89.318,0.854,NaN,1.157,0.864,0.956
4802,g77_skel.tif:1823-1342,311.468,255,0,255,255,255,1430.591,735.072,1430.591,735.072,76.868,0.662,NaN,1.979,0.505,0.896
4803,g77_skel.tif:1824-1344,382.283,255,0,255,255,255,1481.250,735.329,1481.250,735.329,77.721,0.795,NaN,1.392,0.718,0.952
4804,g77_skel.tif:1825-1341,112.224,255,0,255,255,255,956.616,733.924,956.616,733.924,44.134,0.724,NaN,1.919,0.521,0.894
4805,g77_skel.tif:1826-1345,210.346,255,0,255,255,255,1340.127,736.093,1340.127,736.093,62.781,0.671,NaN,2.435,0.411,0.901
4806,g77_skel.tif:1827-1348,235.851,255,0,255,255,255,1223.340,737.909,1223.340,737.909,61.475,0.784,NaN,1.329,0.753,0.917
4807,g77_skel.tif:1828-1362,748.062,255,0,255,255,255,1694.950,745.336,1694.950,745.336,123.193,0.619,NaN,1.863,0.537,0.867
4808,g77_skel.tif:1829-1351,346.275,255,0,255,255,255,1280.245,741.268,1280.245,741.268,74.379,0.787,NaN,1.013,0.987,0.915
4809,g77_skel.tif:1830-1339,70.815,255,0,255,255,255,1411.606,733.190,1411.606,733.190,33.399,0.798,NaN,1.097,0.912,0.935
4810,g77_skel.tif:1831-1352,439.895,255,0,255,255,255,2103.472,742.551,2103.472,742.551,91.266,0.664,NaN,2.137,0.468,0.934
4811,g77_skel.tif:1832-1345,123.627,255,0,255,255,255,785.651,736.440,785.651,736.440,44.643,0.780,NaN,1.339,0.747,0.897
4812,g77_skel.tif:1833-1346,95.421,255,0,255,255,255,1041.876,736.667,1041.876,736.667,43.359,0.638,NaN,2.750,0.364,0.872
4813,g77_skel.tif:1834-1344,198.043,255,0,255,255,255,882.299,736.279,882.299,736.279,56.240,0.787,NaN,1.620,0.617,0.941
4814,g77_skel.tif:1835-1342,70.815,255,0,255,255,255,923.809,735.629,923.809,735.629,33.023,0.816,NaN,1.034,0.967,0.909
4815,g77_skel.tif:1836-1353,296.164,255,0,255,255,255,968.260,741.203,968.260,741.203,69.731,0.765,NaN,1.124,0.889,0.890
4816,g77_skel.tif:1837-1378,1613.150,255,0,255,255,255,1814.808,756.181,1814.808,756.181,173.126,0.676,NaN,1.128,0.887,0.923
4817,g77_skel.tif:1838-1356,476.203,255,0,255,255,255,827.800,743.968,827.800,743.968,85.367,0.821,NaN,1.159,0.863,0.954
4818,g77_skel.tif:1839-1366,441.096,255,0,255,255,255,466.437,748.108,466.437,748.108,93.966,0.628,NaN,1.729,0.578,0.884
4819,g77_skel.tif:1840-1354,276.960,255,0,255,255,255,941.209,741.082,941.209,741.082,66.843,0.779,NaN,1.355,0.738,0.905
4820,g77_skel.tif:1841-1353,342.374,255,0,255,255,255,801.980,742.005,801.980,742.005,72.674,0.815,NaN,1.281,0.780,0.944
4821,g77_skel.tif:1842-1362,451.898,255,0,255,255,255,989.054,744.630,989.054,744.630,85.843,0.771,NaN,1.158,0.864,0.909
4822,g77_skel.tif:1843-1366,580.326,255,0,255,255,255,445.132,748.039,445.132,748.039,94.154,0.823,NaN,1.356,0.738,0.951
4823,g77_skel.tif:1844-1372,507.410,255,0,255,255,255,1318.133,752.684,1318.133,752.684,101.094,0.624,NaN,2.054,0.487,0.894
4824,g77_skel.tif:1845-1399,2831.414,255,0,255,255,255,1888.482,769.324,1888.482,769.324,232.685,0.657,NaN,1.315,0.761,0.884
4825,g77_skel.tif:1846-1353,187.241,255,0,255,255,255,1055.872,742.689,1055.872,742.689,55.145,0.774,NaN,1.115,0.897,0.911
4826,g77_skel.tif:1847-1389,2517.246,255,0,255,255,255,1661.133,761.600,1661.133,761.600,193.786,0.842,NaN,1.193,0.838,0.969
4827,g77_skel.tif:1848-1352,121.226,255,0,255,255,255,1207.090,740.175,1207.090,740.175,42.053,0.861,NaN,1.150,0.869,0.936
4828,g77_skel.tif:1849-1365,358.878,255,0,255,255,255,1116.102,747.671,1116.102,747.671,76.148,0.778,NaN,1.560,0.641,0.936
4829,g77_skel.tif:1850-1353,107.423,255,0,255,255,255,1246.170,741.750,1246.170,741.750,40.050,0.842,NaN,1.127,0.887,0.941
4830,g77_skel.tif:1851-1379,891.493,255,0,255,255,255,708.976,756.248,708.976,756.248,119.586,0.783,NaN,1.237,0.808,0.943
4831,g77_skel.tif:1852-1370,454.298,255,0,255,255,255,395.158,750.084,395.158,750.084,88.621,0.727,NaN,1.574,0.635,0.920
4832,g77_skel.tif:1853-1359,147.932,255,0,255,255,255,1417.606,743.890,1417.606,743.890,49.612,0.755,NaN,1.066,0.938,0.895
4833,g77_skel.tif:1854-1363,125.727,255,0,255,255,255,1335.764,747.498,1335.764,747.498,48.892,0.661,NaN,1.678,0.596,0.880
4834,g77_skel.tif:1855-1378,727.958,255,0,255,255,255,1461.112,755.855,1461.112,755.855,106.384,0.808,NaN,1.207,0.828,0.927
4835,g77_skel.tif:1856-1367,395.186,255,0,255,255,255,1544.145,748.829,1544.145,748.829,76.680,0.845,NaN,1.221,0.819,0.957
4836,g77_skel.tif:1857-1360,177.939,255,0,255,255,255,257.272,745.300,257.272,745.300,52.101,0.824,NaN,1.544,0.648,0.955
4837,g77_skel.tif:1858-1371,533.816,255,0,255,255,255,769.938,750.120,769.938,750.120,97.839,0.701,NaN,1.706,0.586,0.882
4838,g77_skel.tif:1859-1373,588.728,255,0,255,255,255,1140.684,750.567,1140.684,750.567,100.594,0.731,NaN,1.606,0.623,0.910
4839,g77_skel.tif:1860-1394,1313.085,255,0,255,255,255,532.105,760.165,532.105,760.165,150.761,0.726,NaN,1.044,0.958,0.902
4840,g77_skel.tif:1861-1380,862.987,255,0,255,255,255,891.204,756.812,891.204,756.812,120.017,0.753,NaN,1.086,0.921,0.910
4841,g77_skel.tif:1862-1378,573.124,255,0,255,255,255,1193.765,753.931,1193.765,753.931,95.914,0.783,NaN,1.433,0.698,0.917
4842,g77_skel.tif:1863-1377,448.297,255,0,255,255,255,1165.822,754.923,1165.822,754.923,88.167,0.725,NaN,1.497,0.668,0.894
4843,g77_skel.tif:1864-1368,165.036,255,0,255,255,255,1232.739,749.258,1232.739,749.258,53.352,0.729,NaN,1.970,0.508,0.902
4844,g77_skel.tif:1865-1383,491.807,255,0,255,255,255,1529.169,759.575,1529.169,759.575,100.086,0.617,NaN,2.078,0.481,0.835
4845,g77_skel.tif:1866-1363,129.028,255,0,255,255,255,1626.131,746.187,1626.131,746.187,44.808,0.808,NaN,1.048,0.954,0.944
4846,g77_skel.tif:1867-1371,355.577,255,0,255,255,255,682.820,751.263,682.820,751.263,71.766,0.868,NaN,1.082,0.924,0.967
4847,g77_skel.tif:1868-1369,209.145,255,0,255,255,255,921.758,748.915,921.758,748.915,56.529,0.822,NaN,1.552,0.644,0.943
4848,g77_skel.tif:1869-1367,186.340,255,0,255,255,255,1611.494,748.918,1611.494,748.918,52.766,0.841,NaN,1.161,0.861,0.931
4849,g77_skel.tif:1870-1372,288.663,255,0,255,255,255,1942.863,753.699,1942.863,753.699,66.444,0.822,NaN,1.198,0.835,0.944
4850,g77_skel.tif:1871-1371,291.063,255,0,255,255,255,741.733,751.462,741.733,751.462,78.605,0.592,NaN,2.327,0.430,0.872
4851,g77_skel.tif:1872-1381,481.604,255,0,255,255,255,1488.691,756.817,1488.691,756.817,85.843,0.821,NaN,1.120,0.893,0.949
4852,g77_skel.tif:1873-1375,264.957,255,0,255,255,255,1073.658,752.759,1073.658,752.759,64.097,0.810,NaN,1.209,0.827,0.944
4853,g77_skel.tif:1874-1372,322.870,255,0,255,255,255,1433.188,751.390,1433.188,751.390,73.072,0.760,NaN,1.736,0.576,0.942
4854,g77_skel.tif:1875-1382,321.370,255,0,255,255,255,953.056,757.673,953.056,757.673,76.194,0.696,NaN,1.665,0.600,0.884
4855,g77_skel.tif:1876-1372,184.240,255,0,255,255,255,1215.020,752.567,1215.020,752.567,53.274,0.816,NaN,1.270,0.787,0.942
4856,g77_skel.tif:1877-1404,1400.704,255,0,255,255,255,2038.922,770.652,2038.922,770.652,164.815,0.648,NaN,1.175,0.851,0.877
4857,g77_skel.tif:1878-1375,163.235,255,0,255,255,255,1005.287,754.811,1005.287,754.811,53.142,0.726,NaN,1.102,0.908,0.890
4858,g77_skel.tif:1879-1382,336.373,255,0,255,255,255,1295.776,757.041,1295.776,757.041,85.412,0.579,NaN,1.184,0.844,0.874
4859,g77_skel.tif:1880-1384,343.875,255,0,255,255,255,933.842,758.621,933.842,758.621,74.136,0.786,NaN,1.086,0.921,0.921
4860,g77_skel.tif:1881-1378,121.226,255,0,255,255,255,1344.965,754.849,1344.965,754.849,44.056,0.785,NaN,1.749,0.572,0.930
4861,g77_skel.tif:1882-1394,986.914,255,0,255,255,255,2096.824,763.682,2096.824,763.682,144.916,0.591,NaN,1.566,0.639,0.808
4862,g77_skel.tif:1883-1382,262.557,255,0,255,255,255,1259.248,756.161,1259.248,756.161,69.763,0.678,NaN,1.346,0.743,0.862
4863,g77_skel.tif:1884-1379,292.563,255,0,255,255,255,1567.171,754.491,1567.171,754.491,71.766,0.714,NaN,1.551,0.645,0.918
4864,g77_skel.tif:1885-1388,207.345,255,0,255,255,255,375.646,759.570,375.646,759.570,64.817,0.620,NaN,1.827,0.547,0.901
4865,g77_skel.tif:1886-1384,240.352,255,0,255,255,255,1243.600,758.477,1243.600,758.477,64.441,0.727,NaN,1.044,0.958,0.913
4866,g77_skel.tif:1887-1390,487.006,255,0,255,255,255,801.628,760.820,801.628,760.820,91.752,0.727,NaN,1.393,0.718,0.911
4867,g77_skel.tif:1888-1384,279.961,255,0,255,255,255,1054.971,757.890,1054.971,757.890,67.572,0.771,NaN,1.198,0.835,0.927
4868,g77_skel.tif:1889-1383,246.954,255,0,255,255,255,1510.808,757.536,1510.808,757.536,64.340,0.750,NaN,1.254,0.797,0.923
4869,g77_skel.tif:1890-1386,198.043,255,0,255,255,255,249.693,759.781,249.693,759.781,56.616,0.776,NaN,1.245,0.803,0.929
4870,g77_skel.tif:1891-1393,638.238,255,0,255,255,255,1593.105,763.164,1593.105,763.164,104.413,0.736,NaN,1.551,0.645,0.911
4871,g77_skel.tif:1892-1389,289.563,255,0,255,255,255,266.682,761.255,266.682,761.255,66.100,0.833,NaN,1.037,0.964,0.942
4872,g77_skel.tif:1893-1384,111.024,255,0,255,255,255,1018.486,758.244,1018.486,758.244,42.507,0.772,NaN,1.398,0.715,0.885
4873,g77_skel.tif:1894-1393,351.676,255,0,255,255,255,981.516,763.426,981.516,763.426,77.533,0.735,NaN,1.415,0.707,0.885
4874,g77_skel.tif:1895-1389,192.042,255,0,255,255,255,1273.349,759.432,1273.349,759.432,54.636,0.808,NaN,1.473,0.679,0.942
4875,g77_skel.tif:1896-1400,483.405,255,0,255,255,255,1923.079,766.675,1923.079,766.675,95.891,0.661,NaN,1.443,0.693,0.910
4876,g77_skel.tif:1897-1397,493.907,255,0,255,255,255,2066.237,764.634,2066.237,764.634,83.386,0.893,NaN,1.286,0.778,0.975
4877,g77_skel.tif:1898-1385,97.821,255,0,255,255,255,1412.876,758.278,1412.876,758.278,40.581,0.746,NaN,1.382,0.724,0.906
4878,g77_skel.tif:1899-1398,499.308,255,0,255,255,255,405.072,765.972,405.072,765.972,93.347,0.720,NaN,1.906,0.525,0.929
4879,g77_skel.tif:1900-1394,278.160,255,0,255,255,255,1033.169,763.937,1033.169,763.937,71.523,0.683,NaN,1.954,0.512,0.912
4880,g77_skel.tif:1901-1391,222.648,255,0,255,255,255,1103.053,762.574,1103.053,762.574,58.807,0.809,NaN,1.175,0.851,0.939
4881,g77_skel.tif:1902-1394,328.871,255,0,255,255,255,1621.573,763.565,1621.573,763.565,74.278,0.749,NaN,1.156,0.865,0.911
4882,g77_skel.tif:1903-1387,149.132,255,0,255,255,255,2018.085,759.535,2018.085,759.535,47.985,0.814,NaN,1.439,0.695,0.932
4883,g77_skel.tif:1904-1398,625.336,255,0,255,255,255,835.681,765.807,835.681,765.807,106.471,0.693,NaN,1.969,0.508,0.898
4884,g77_skel.tif:1905-1406,549.119,255,0,255,255,255,916.212,771.754,916.212,771.754,97.729,0.722,NaN,1.261,0.793,0.914
4885,g77_skel.tif:1906-1390,102.322,255,0,255,255,255,965.933,762.287,965.933,762.287,39.862,0.809,NaN,1.577,0.634,0.945
4886,g77_skel.tif:1907-1400,332.772,255,0,255,255,255,1084.872,766.525,1084.872,766.525,72.298,0.800,NaN,1.675,0.597,0.949
4887,g77_skel.tif:1908-1391,161.735,255,0,255,255,255,780.141,762.563,780.141,762.563,52.422,0.740,NaN,1.525,0.656,0.937
4888,g77_skel.tif:1909-1399,323.770,255,0,255,255,255,1327.956,766.593,1327.956,766.593,78.087,0.667,NaN,2.197,0.455,0.895
4889,g77_skel.tif:1910-1404,459.400,255,0,255,255,255,301.920,771.269,301.920,771.269,98.802,0.591,NaN,2.039,0.490,0.899
4890,g77_skel.tif:1911-1396,173.438,255,0,255,255,255,667.111,764.894,667.111,764.894,53.485,0.762,NaN,1.651,0.606,0.923
4891,g77_skel.tif:1912-1407,942.204,255,0,255,255,255,1958.747,771.883,1958.747,771.883,136.152,0.639,NaN,2.024,0.494,0.897
4892,g77_skel.tif:1913-1408,467.201,255,0,255,255,255,1181.900,772.406,1181.900,772.406,85.788,0.798,NaN,1.349,0.741,0.932
4893,g77_skel.tif:1914-1408,430.293,255,0,255,255,255,435.822,770.076,435.822,770.076,82.391,0.797,NaN,1.476,0.678,0.952
4894,g77_skel.tif:1915-1415,980.312,255,0,255,255,255,750.144,774.075,750.144,774.075,130.894,0.719,NaN,1.164,0.859,0.900
